,record_id,utility_id_ferc1,report_year,plant_name_ferc1,fuel_type_code_pudl,fuel_unit,fuel_qty_burned,fuel_mmbtu_per_unit,fuel_cost_per_unit_burned,fuel_cost_per_unit_delivered,fuel_cost_per_mmbtu,x,y
26516,f1_fuel_2015_12_51_0_4,51.0,2015.0,riverton (9-12),gas,mcf,1154770.0,1.103,7.633,7.631,6.923,,
26517,f1_fuel_2015_12_51_0_7,51.0,2015.0,asbury,coal,ton,646361.0,17.434,39.924,38.477,2.29,,
26518,f1_fuel_2015_12_51_0_8,51.0,2015.0,asbury,oil,bbl,5088.0,5.854716,78.112,78.112,13.342,,
26519,f1_fuel_2015_12_51_0_9,51.0,2015.0,asbury,waste,ton,2098.0,0.013936,35.949,35.949,1.29,,
26520,f1_fuel_2015_12_51_0_10,51.0,2015.0,energy center,gas,mcf,1081408.0,1.033,4.04,4.037,3.91,,
26521,f1_fuel_2015_12_51_0_11,51.0,2015.0,energy center,oil,bbl,6.0,5.55639,114.6,114.6,20.625,,
26522,f1_fuel_2015_12_51_0_13,51.0,2015.0,iatan (1&2),coal,ton,610400.0,17.272,28.2,27.334,1.633,,
26523,f1_fuel_2015_12_51_0_14,51.0,2015.0,iatan (1&2),oil,bbl,6067.0,5.753034,71.745,71.745,12.471,,
26524,f1_fuel_2015_12_51_1_1,51.0,2015.0,state line,gas,mcf,237038.0,1.047,4.247,4.242,4.058,,
26525,f1_fuel_2015_12_51_1_2,51.0,2015.0,state line,oil,bbl,284.0,5.60847,87.572,87.572,15.614,,
26526,f1_fuel_2015_12_51_1_4,51.0,2015.0,sl combined cycle,gas,mcf,7755461.0,1.044,4.087,4.083,3.914,,
26527,f1_fuel_2015_12_51_1_10,51.0,2015.0,plum point,coal,ton,155678.0,17.77,37.748,35.178,2.124,,
26528,f1_fuel_2015_12_51_1_11,51.0,2015.0,plum point,oil,bbl,1979.0,5.837874,77.198,77.199,13.224,,
26529,f1_fuel_2015_12_432_0_11,432.0,2015.0,airport-pueblo,oil,bbl,91.0,5.575793999999999,95.53,95.53,17.13,,
26530,f1_fuel_2015_12_432_1_2,432.0,2015.0,generating station,gas,mcf,1089931.0,1.008,6.91,6.91,6.86,,
26531,f1_fuel_2015_12_403_0_2,403.0,2015.0,wygen 2,coal,ton,513324.0,16.038,14.31,3.66,1.14,,
26532,f1_fuel_2015_12_403_0_3,403.0,2015.0,wygen 2,gas,mcf,25758.0,0.983,4.4,4.4,4.48,,
26533,f1_fuel_2015_12_403_0_6,403.0,2015.0,cheyenne prairie 42%,gas,mcf,351015.0,1.0579999999999998,3.2,3.2,3.42,,
26534,f1_fuel_2015_12_403_0_9,403.0,2015.0,cheyenne prairie,gas,mcf,59241.0,1.0579999999999998,2.53,2.53,4.56,,
26535,f1_fuel_2015_12_12_0_2,12.0,2015.0,ben french station,oil,bbl,384.0,5.811876,113.86,113.86,19.59,,
26536,f1_fuel_2015_12_12_0_3,12.0,2015.0,ben french station,gas,mcf,50317.0,1.042,9.41,9.41,9.03,,
26537,f1_fuel_2015_12_12_0_5,12.0,2015.0,wyodak-bhp 20% share,coal,ton,391607.0,16.108,15.24,14.32,0.89,,
26538,f1_fuel_2015_12_12_0_8,12.0,2015.0,ben french station,oil,bbl,108.0,5.594778,123.15,123.15,22.01,,
26539,f1_fuel_2015_12_12_0_10,12.0,2015.0,neil simpson unit 2,gas,mcf,1621.0,0.983,0.0,0.0,8.78,,
26540,f1_fuel_2015_12_12_0_11,12.0,2015.0,neil simpson unit 2,coal,ton,463709.0,16.074,3.94,14.38,0.89,,
26541,f1_fuel_2015_12_12_0_15,12.0,2015.0,neil simpson ct #1,gas,mcf,113706.0,0.983,4.33,4.33,4.4,,
26542,f1_fuel_2015_12_12_1_3,12.0,2015.0,lange ct facility,gas,mcf,128965.0,1.062,6.57,6.57,6.19,,
26543,f1_fuel_2015_12_12_1_6,12.0,2015.0,wygen iii-bhp 52%,gas,mcf,17730.0,0.983,0.0,0.0,3.83,,
26544,f1_fuel_2015_12_12_1_9,12.0,2015.0,cheyenne prairie 58%,gas,mcf,484736.0,1.0579999999999998,4.055,4.055,3.83,,
26545,f1_fuel_2016_12_122_0_2,122.0,2016.0,big stone,oil,bbl,949.0,5.880000000000001,51.787,51.787,8.807,,
26546,f1_fuel_2016_12_122_0_4,122.0,2016.0,coyote,coal,ton,182542.0,13.925999999999998,24.031,24.031,1.726,,
26547,f1_fuel_2016_12_122_0_5,122.0,2016.0,coyote,oil,bbl,1507.0,5.880000000000001,47.722,47.722,8.116,,
26548,f1_fuel_2016_12_122_0_7,122.0,2016.0,neal #4,coal,ton,148125.0,17.186,30.315,30.315,1.764,,
26549,f1_fuel_2016_12_122_0_8,122.0,2016.0,neal #4,oil,bbl,2092.0,5.838000000000001,61.905,61.905,10.604,,
26550,f1_fuel_2016_12_122_0_13,122.0,2016.0,yankton,oil,bbl,2.0,5.796,126.857,126.857,21.887,,
26551,f1_fuel_2016_12_122_1_1,122.0,2016.0,aberdeen #1,oil,bbl,227.0,5.796,136.913,136.913,23.622,,
26552,f1_fuel_2016_12_122_1_4,122.0,2016.0,huron gt #2,gas,mmbtu,3793.0,1.0,2.454,2.454,2.454,,
26553,f1_fuel_2016_12_122_1_7,122.0,2016.0,colstrip 4,coal,ton,844918.0,16.834,27.605,27.605,1.64,,
26554,f1_fuel_2016_12_122_1_8,122.0,2016.0,colstrip 4,oil,bbl,2547.0,5.880000000000001,73.342,73.342,12.813,,
26555,f1_fuel_2016_12_122_1_10,122.0,2016.0,dggs - mill creek,oil,bbl,319.0,5.880000000000001,143.85,143.85,24.464,,
26556,f1_fuel_2016_12_122_1_11,122.0,2016.0,dggs - mill creek,gas,mmbtu,3203581.0,1.0,2.23,2.23,2.234,,
26557,f1_fuel_2016_12_122_2_1,122.0,2016.0,aberdeen #2,oil,bbl,4.0,5.796,139.622,139.622,24.089,,
26558,f1_fuel_2016_12_122_2_2,122.0,2016.0,aberdeen #2,gas,mmbtu,185430.0,1.0,2.6,2.6,2.6,,
26559,f1_fuel_2016_12_186_0_1,186.0,2016.0,altavista,waste,ton,424293.0,0.00502,27.0,26.52,2.69,,
26560,f1_fuel_2016_12_186_0_2,186.0,2016.0,altavista,gas,mcf,1090.0,1.0399999999999998,9.45,9.45,9.09,,
26561,f1_fuel_2016_12_186_0_4,186.0,2016.0,bellemeade,oil,bbl,1096.0,5.762568,67.37,57.61,11.46,,
26562,f1_fuel_2016_12_186_0_5,186.0,2016.0,bellemeade,gas,mcf,7603964.0,1.073,2.98,2.98,2.77,,
26563,f1_fuel_2016_12_186_0_7,186.0,2016.0,bremo bluff,gas,mcf,4112479.0,1.049,3.04,3.04,2.89,,
26564,f1_fuel_2016_12_186_0_13,186.0,2016.0,chesterfield,oil,bbl,18165.0,5.732832,44.14,78.32,7.51,,
26565,f1_fuel_2016_12_186_0_14,186.0,2016.0,chesterfield,coal,ton,2542399.0,25.17,82.87,78.87,3.29,,
26566,f1_fuel_2016_12_186_1_1,186.0,2016.0,clover,coal,ton,1124561.0,24.348000000000003,70.26,70.38,2.89,,
26567,f1_fuel_2016_12_186_1_2,186.0,2016.0,clover,oil,bbl,3076.0,5.740854000000001,60.91,81.45,10.36,,
26568,f1_fuel_2016_12_186_1_4,186.0,2016.0,darbytown,oil,bbl,36228.0,5.751228,97.34,56.13,16.55,,
26569,f1_fuel_2016_12_186_1_5,186.0,2016.0,darbytown,gas,mcf,192066.0,1.0399999999999998,3.84,3.84,3.69,,
26570,f1_fuel_2016_12_186_1_7,186.0,2016.0,gordonsville,oil,bbl,3580.0,5.766768000000001,98.55,0.0,16.76,,
26571,f1_fuel_2016_12_186_1_8,186.0,2016.0,gordonsville,gas,mcf,6962645.0,1.075,3.35,3.35,3.12,,
26572,f1_fuel_2016_12_186_1_10,186.0,2016.0,gravel neck,oil,bbl,19365.0,5.7224580000000005,108.03,49.34,18.37,,
26573,f1_fuel_2016_12_186_1_11,186.0,2016.0,gravel neck,gas,mcf,1577056.0,1.044,3.18,3.18,3.05,,
26574,f1_fuel_2016_12_186_1_13,186.0,2016.0,ladysmith,oil,bbl,37208.0,5.783022000000001,103.46,60.97,17.6,,
26575,f1_fuel_2016_12_186_1_14,186.0,2016.0,ladysmith,gas,mcf,7066708.0,1.042,2.04,2.04,1.96,,
26576,f1_fuel_2016_12_186_2_1,186.0,2016.0,mecklenburg,oil,bbl,3943.0,5.737368,83.53,81.94,14.21,,
26577,f1_fuel_2016_12_186_2_2,186.0,2016.0,mecklenburg,coal,ton,145744.0,24.83,69.18,72.22,2.79,,
26578,f1_fuel_2016_12_186_2_4,186.0,2016.0,mount storm,oil,bbl,10896.0,5.72901,91.11,67.8,15.5,,
26579,f1_fuel_2016_12_186_2_6,186.0,2016.0,mount storm,coal,ton,3733016.0,24.588,67.79,66.46,2.76,,
26580,f1_fuel_2016_12_186_2_7,186.0,2016.0,north anna,nuclear,gramsU,1207258.0,0.113832,81.77,57.68,0.718,,
26581,f1_fuel_2016_12_186_2_13,186.0,2016.0,possum point,oil,bbl,153860.0,6.32525,60.9,48.34,9.63,,
26582,f1_fuel_2016_12_186_2_14,186.0,2016.0,possum point,gas,mcf,962810.0,1.059,2.96,3.48,2.8,,
26583,f1_fuel_2016_12_186_3_1,186.0,2016.0,remington,oil,bbl,15941.0,5.823888,94.9,49.34,16.14,,
26584,f1_fuel_2016_12_186_3_2,186.0,2016.0,remington,gas,mcf,6316084.0,1.052,3.0,3.0,2.85,,
26585,f1_fuel_2016_12_186_3_4,186.0,2016.0,southampton,oil,bbl,159.0,5.797722,88.13,73.84,14.99,,
26586,f1_fuel_2016_12_186_3_5,186.0,2016.0,southampton,waste,ton,482053.0,0.004641,32.38,32.17,3.44,,
26587,f1_fuel_2016_12_186_3_7,186.0,2016.0,surry,nuclear,gramsU,1291483.0,0.11582,79.11,52.92,0.683,,
26588,f1_fuel_2016_12_186_3_10,186.0,2016.0,yorktown,oil,bbl,1695.0,5.72355,89.42,74.7,15.21,,
26589,f1_fuel_2016_12_186_3_11,186.0,2016.0,yorktown,oil,bbl,234259.0,6.375523,45.95,42.27,7.21,,
26590,f1_fuel_2016_12_186_3_12,186.0,2016.0,yorktown,coal,ton,153821.0,25.06,96.69,89.58,3.86,,
26591,f1_fuel_2016_12_186_3_13,186.0,2016.0,possum point com cyc,oil,bbl,1941.0,5.763701999999999,97.22,0.0,16.53,,
26592,f1_fuel_2016_12_186_3_14,186.0,2016.0,possum point com cyc,gas,mcf,22717864.0,1.057,3.5,3.48,3.3,,
26593,f1_fuel_2016_12_186_4_1,186.0,2016.0,northern neck,oil,bbl,846.0,5.756982,76.09,0.0,12.94,,
26594,f1_fuel_2016_12_186_4_4,186.0,2016.0,low moor,oil,bbl,519.0,5.662146,103.15,0.0,17.54,,
26595,f1_fuel_2016_12_186_4_7,186.0,2016.0,chesapeake,oil,bbl,401.0,5.693645999999999,88.79,0.0,15.1,,
26596,f1_fuel_2016_12_186_4_13,186.0,2016.0,mount storm ct,oil,bbl,460.0,5.682978,136.9,67.43,24.08,,
26597,f1_fuel_2016_12_186_5_1,186.0,2016.0,possum point ct,oil,bbl,790.0,5.772522,97.16,67.43,16.52,,
26598,f1_fuel_2016_12_186_5_5,186.0,2016.0,polyester,waste,ton,501085.0,0.004681,32.46,31.98,3.49,,
26599,f1_fuel_2016_12_186_5_7,186.0,2016.0,pittsylvania,waste,ton,257411.0,0.004946,24.85,23.66,2.51,,
26600,f1_fuel_2016_12_186_5_10,186.0,2016.0,elizabeth river ct,oil,bbl,24628.0,5.726279999999999,88.44,40.11,15.04,,
26601,f1_fuel_2016_12_186_5_11,186.0,2016.0,elizabeth river ct,gas,mcf,1594626.0,1.044,3.0,3.0,2.88,,
26602,f1_fuel_2016_12_186_5_14,186.0,2016.0,chesterfield com cyc,gas,mcf,16937371.0,1.046,2.73,2.73,2.61,,
26603,f1_fuel_2016_12_186_6_2,186.0,2016.0,rosemary,gas,mcf,681199.0,1.045,3.4,3.4,3.26,,
26604,f1_fuel_2016_12_186_6_4,186.0,2016.0,bear garden,oil,bbl,9336.0,5.81175,104.99,67.19,17.86,,
26605,f1_fuel_2016_12_186_6_5,186.0,2016.0,bear garden,gas,mcf,23411900.0,1.046,3.59,3.59,3.43,,
26606,f1_fuel_2016_12_186_6_7,186.0,2016.0,virginia city,oil,bbl,1363.0,5.84346,66.76,58.89,11.35,,
26607,f1_fuel_2016_12_186_6_8,186.0,2016.0,virginia city,coal,ton,2000323.0,15.966,49.67,40.56,3.11,,
26608,f1_fuel_2016_12_186_6_9,186.0,2016.0,virginia city,waste,ton,237050.0,0.00556,31.24,35.27,2.81,,
26609,f1_fuel_2016_12_186_7_1,186.0,2016.0,warren,gas,mcf,54875152.0,1.073,3.13,3.13,2.92,,
26610,f1_fuel_2016_12_186_7_7,186.0,2016.0,brunswick,gas,mcf,46676563.0,1.054,2.47,2.47,2.34,,
26611,f1_fuel_2016_12_141_0_1,141.0,2016.0,boardman,coal,ton,1128066.0,17.25,41.822,46.958,2.424,,
26612,f1_fuel_2016_12_141_0_2,141.0,2016.0,boardman,oil,bbl,8707.0,5.8296,131.77,72.613,22.603,,
26613,f1_fuel_2016_12_141_0_7,141.0,2016.0,beaver,gas,mcf,4424216.0,1.019,3.098,1.673,3.039,,
26614,f1_fuel_2016_12_141_0_8,141.0,2016.0,beaver,oil,bbl,2118.0,5.82498,43.58,0.0,7.496,,
26615,f1_fuel_2016_12_141_0_10,141.0,2016.0,port westward 1,gas,mcf,16644978.0,1.019,3.095,2.29,3.036,,
26616,f1_fuel_2016_12_141_0_13,141.0,2016.0,coyote springs,gas,mcf,10677155.0,1.019,3.285,1.613,3.223,,
26617,f1_fuel_2016_12_141_1_7,141.0,2016.0,port westward 2,gas,mcf,1395789.0,1.019,7.173,1.673,7.037,,
26618,f1_fuel_2016_12_141_1_10,141.0,2016.0,carty,gas,mcf,10024299.0,1.019,3.499,2.013,3.433,,
26619,f1_fuel_2016_12_19_0_2,19.0,2016.0,coxsackie,gas,mcf,7101.0,1.0,6.946,6.946,6.753,,
26620,f1_fuel_2016_12_210_0_1,210.0,2016.0,walter scott #3,coal,ton,1875086.0,17.582,21.948,23.419,1.249,,
26621,f1_fuel_2016_12_210_0_3,210.0,2016.0,walter scott #3,oil,bbl,22906.0,5.712042,57.506,64.731,10.067,,
26622,f1_fuel_2016_12_210_0_4,210.0,2016.0,neal #3,coal,ton,740124.0,17.462,29.557,29.728,1.693,,
26623,f1_fuel_2016_12_210_0_5,210.0,2016.0,neal #3,gas,mcf,115146.0,1.055104,5.856,5.856,5.551,,
26624,f1_fuel_2016_12_210_0_7,210.0,2016.0,neal #4,coal,ton,663882.0,17.692,28.345,29.25,1.602,,
26625,f1_fuel_2016_12_210_0_9,210.0,2016.0,neal #4,oil,bbl,9882.0,5.766852,61.807,60.41,10.718,,
26626,f1_fuel_2016_12_210_0_10,210.0,2016.0,ottumwa,coal,ton,1053265.0,17.388,31.766,30.916,1.826,,
26627,f1_fuel_2016_12_210_0_12,210.0,2016.0,ottumwa,oil,bbl,6772.0,5.879874,95.046,66.968,16.165,,
26628,f1_fuel_2016_12_210_0_13,210.0,2016.0,louisa,coal,ton,1731995.0,17.32,30.492,31.411,1.761,,
26629,f1_fuel_2016_12_210_0_14,210.0,2016.0,louisa,gas,mcf,213562.0,1.04903,4.391,4.391,4.186,,
26630,f1_fuel_2016_12_210_0_15,210.0,2016.0,louisa,oil,bbl,8.0,5.703684,86.623,0.0,15.159,,
26631,f1_fuel_2016_12_210_1_7,210.0,2016.0,neal #1,coal,ton,6339.0,17.46,34.418,29.728,1.946,,
26632,f1_fuel_2016_12_210_1_8,210.0,2016.0,neal #1,gas,mcf,13083.0,1.05167,6.335,6.335,6.024,,
26633,f1_fuel_2016_12_210_1_10,210.0,2016.0,neal #2,coal,ton,50471.0,17.645999999999997,31.84,29.728,1.797,,
26634,f1_fuel_2016_12_210_1_11,210.0,2016.0,neal #2,gas,mcf,16273.0,1.051558,5.946,5.946,5.654,,
26635,f1_fuel_2016_12_210_1_14,210.0,2016.0,riverside,gas,mcf,177001.0,1.057152,3.969,3.969,3.755,,
26636,f1_fuel_2016_12_210_2_2,210.0,2016.0,river hills,gas,mcf,23573.0,1.056081,7.175,7.175,6.794,,
26637,f1_fuel_2016_12_210_2_5,210.0,2016.0,sycamore,gas,mcf,133777.0,1.055794,4.667,4.667,4.42,,
26638,f1_fuel_2016_12_210_2_6,210.0,2016.0,sycamore,oil,bbl,1730.0,5.711874,38.724,0.0,6.78,,
26639,f1_fuel_2016_12_210_2_8,210.0,2016.0,pleasant hill,gas,mcf,348671.0,1.056902,5.758,5.758,5.448,,
26640,f1_fuel_2016_12_210_2_9,210.0,2016.0,pleasant hill,oil,bbl,181.0,5.711748,52.447,0.0,9.187,,
26641,f1_fuel_2016_12_210_2_11,210.0,2016.0,electrifarm,gas,mcf,198064.0,1.057608,7.193,7.193,6.801,,
26642,f1_fuel_2016_12_210_2_14,210.0,2016.0,merl parr,gas,mcf,8700.0,1.057816,5.662,5.662,5.352,,
26643,f1_fuel_2016_12_210_3_2,210.0,2016.0,moline,gas,mcf,8129.0,1.059048,4.301,4.301,4.061,,
26644,f1_fuel_2016_12_210_3_5,210.0,2016.0,coralville,gas,mcf,18144.0,1.056493,4.058,4.288,4.058,,
26645,f1_fuel_2016_12_210_3_7,210.0,2016.0,quad-cities,nuclear,gramsU,368134.0,115.548287,70.313,0.0,0.609,,
26646,f1_fuel_2016_12_210_3_11,210.0,2016.0,greater des moines,gas,mcf,3795968.0,1.055043,4.423,4.423,4.192,,
26647,f1_fuel_2016_12_210_3_13,210.0,2016.0,walter scott #4,coal,ton,1428160.0,17.586000000000002,24.046,23.451,1.366,,
26648,f1_fuel_2016_12_210_3_14,210.0,2016.0,walter scott #4,gas,mcf,13893.0,1.023753,7.079,7.079,6.915,,
26649,f1_fuel_2016_12_210_3_15,210.0,2016.0,walter scott #4,oil,bbl,13039.0,5.712084000000001,68.315,56.566,11.96,,
26650,f1_fuel_2016_12_187_0_1,187.0,2016.0,coyote springs 2,gas,mcf,11870089.0,1.02,3.552,3.552,3.483,,
26651,f1_fuel_2016_12_187_0_4,187.0,2016.0,spokane n.e.,gas,mcf,14020.0,1.02,3.139,3.139,3.078,,
26652,f1_fuel_2016_12_187_0_7,187.0,2016.0,kettle falls,waste,ton,547411.0,8.6,14.246,14.246,1.656,,
26653,f1_fuel_2016_12_187_0_8,187.0,2016.0,kettle falls,gas,mcf,3883.0,1.02,3.854,3.854,3.779,,
26654,f1_fuel_2016_12_187_0_10,187.0,2016.0,colstrip,coal,ton,929720.0,16.97,24.234,24.234,1.428,,
26655,f1_fuel_2016_12_187_0_11,187.0,2016.0,colstrip,oil,bbl,2504.0,5.88,79.309,79.309,13.488,,
26656,f1_fuel_2016_12_187_0_13,187.0,2016.0,rathdrum,gas,mcf,497330.0,1.02,3.128,3.128,3.067,,
26657,f1_fuel_2016_12_187_1_1,187.0,2016.0,boulder park,gas,mcf,165305.0,1.02,3.413,3.413,3.346,,
26658,f1_fuel_2016_12_202_0_2,202.0,2016.0,beluga,gas,mcf,1598109.0,1.007,5.852,6.491,5.811,,
26659,f1_fuel_2016_12_202_0_5,202.0,2016.0,international,gas,mcf,2321.0,1.001,5.727,21.96,5.688,,
26660,f1_fuel_2016_12_202_0_8,202.0,2016.0,southcentral power,gas,mcf,6753762.0,0.986,5.18,6.15,5.255,,
26661,f1_fuel_2016_12_7_0_1,7.0,2016.0,cholla 1,coal,ton,79488.0,18.424,127.027,120.82,6.895,,
26662,f1_fuel_2016_12_7_0_3,7.0,2016.0,cholla 1,gas,mcf,2535.0,0.859048,19.912,5.276,23.18,,
26663,f1_fuel_2016_12_7_0_4,7.0,2016.0,cholla 3,coal,ton,349611.0,18.422,85.035,82.584,4.616,,
26664,f1_fuel_2016_12_7_0_5,7.0,2016.0,cholla 3,oil,bbl,3818.0,5.38251,114.01,84.281,21.182,,
26665,f1_fuel_2016_12_7_0_7,7.0,2016.0,four corners 4,coal,ton,1369614.0,17.53,60.352,56.625,3.443,,
26666,f1_fuel_2016_12_7_0_9,7.0,2016.0,four corners 4,gas,mcf,146649.0,1.018824,8.544,7.748,8.386,,
26667,f1_fuel_2016_12_7_0_10,7.0,2016.0,four corners 5,coal,ton,1171276.0,17.514,65.572,61.617,3.744,,
26668,f1_fuel_2016_12_7_0_12,7.0,2016.0,four corners 5,gas,mcf,178745.0,1.020098,6.783,6.152,6.649,,
26669,f1_fuel_2016_12_7_0_15,7.0,2016.0,ocotillo 1,gas,mcf,779647.0,1.040349,3.153,2.86,3.031,,
26670,f1_fuel_2016_12_7_1_3,7.0,2016.0,ocotillo 2,gas,mcf,708050.0,1.041281,3.268,2.964,3.139,,
26671,f1_fuel_2016_12_7_1_4,7.0,2016.0,navajo,coal,ton,670604.0,21.484,53.753,50.209,2.502,,
26672,f1_fuel_2016_12_7_1_5,7.0,2016.0,navajo,oil,bbl,6898.0,5.740056000000001,92.375,76.082,16.093,,
26673,f1_fuel_2016_12_7_1_9,7.0,2016.0,yucca 1,gas,mcf,14151.0,1.033979,3.092,1.705,2.991,,
26674,f1_fuel_2016_12_7_1_12,7.0,2016.0,yucca 2,gas,mcf,11696.0,1.033979,3.386,1.867,3.275,,
26675,f1_fuel_2016_12_7_1_15,7.0,2016.0,yucca 3,gas,mcf,189258.0,1.032872,2.685,1.48,2.599,,
26676,f1_fuel_2016_12_7_2_6,7.0,2016.0,yucca 5,gas,mcf,855780.0,1.036931,4.82,2.658,4.649,,
26677,f1_fuel_2016_12_7_2_9,7.0,2016.0,yucca 6,gas,mcf,767582.0,1.037305,5.636,3.108,5.433,,
26678,f1_fuel_2016_12_7_2_15,7.0,2016.0,saguaro 1,gas,mcf,59301.0,1.055581,3.576,1.972,3.388,,
26679,f1_fuel_2016_12_7_3_3,7.0,2016.0,saguaro 2,gas,mcf,40718.0,1.049841,2.727,1.504,2.598,,
26680,f1_fuel_2016_12_7_3_6,7.0,2016.0,saguaro 3,gas,mcf,185185.0,1.054125,4.656,2.567,4.417,,
26681,f1_fuel_2016_12_7_3_9,7.0,2016.0,ocotillo 1,gas,mcf,37230.0,1.038005,2.562,1.413,2.469,,
26682,f1_fuel_2016_12_7_3_12,7.0,2016.0,ocotillo 2,gas,mcf,44352.0,1.03873,2.167,1.195,2.086,,
26683,f1_fuel_2016_12_7_3_15,7.0,2016.0,west phoenix 1,gas,mcf,58172.0,1.042423,1.667,0.919,1.599,,
26684,f1_fuel_2016_12_7_4_3,7.0,2016.0,west phoenix 2,gas,mcf,55963.0,1.040299,1.555,0.858,1.495,,
26685,f1_fuel_2016_12_7_4_6,7.0,2016.0,sundance,gas,mcf,2447116.0,1.034754,5.198,2.866,5.023,,
26686,f1_fuel_2016_12_7_4_9,7.0,2016.0,west phoenix 1,gas,mcf,1517988.0,1.042322,4.008,2.21,3.845,,
26687,f1_fuel_2016_12_7_4_12,7.0,2016.0,west phoenix 2,gas,mcf,1143628.0,1.040686,4.014,2.214,3.857,,
26688,f1_fuel_2016_12_7_4_15,7.0,2016.0,west phoenix 3,gas,mcf,1545234.0,1.043088,4.41,2.432,4.228,,
26689,f1_fuel_2016_12_7_5_3,7.0,2016.0,west phoenix 4,gas,mcf,1632410.0,1.042117,4.861,2.68,4.664,,
26690,f1_fuel_2016_12_7_5_14,7.0,2016.0,palo verde 1,nuclear,kgU,454.0,0.066704,55098.539,2859.829,0.83,,
26691,f1_fuel_2016_12_7_6_2,7.0,2016.0,palo verde 2,nuclear,kgU,520.0,0.066704,55098.539,0.0,0.819,,
26692,f1_fuel_2016_12_7_6_5,7.0,2016.0,palo verde 3,nuclear,kgU,472.0,0.066704,55098.539,2809.712,0.83,,
26693,f1_fuel_2016_12_133_0_4,133.0,2016.0,colusa gen station,gas,mcf,20103259.0,1.03525,3.53,3.41,3.41,,
26694,f1_fuel_2016_12_133_0_7,133.0,2016.0,gateway gen station,gas,mcf,16995443.0,1.037,3.57,3.44,3.44,,
26695,f1_fuel_2016_12_133_0_10,133.0,2016.0,humboldt gen station,oil,bbl,2806.0,5.955928,78.65,78.16,13.2,,
26696,f1_fuel_2016_12_133_0_11,133.0,2016.0,humboldt gen station,gas,mcf,3201553.0,1.036167,4.03,3.34,3.89,,
26697,f1_fuel_2016_12_101_0_1,101.0,2016.0,ft. martin,coal,ton,2736397.0,25.336,59.04,56.86,2.33,,
26698,f1_fuel_2016_12_101_0_2,101.0,2016.0,ft. martin,oil,bbl,28206.0,5.922,67.84,69440.0,11.455,,
26699,f1_fuel_2016_12_101_0_4,101.0,2016.0,harrison,coal,ton,5239371.0,24.982,61.14,61.14,2.442,,
26700,f1_fuel_2016_12_101_0_5,101.0,2016.0,harrison,gas,mcf,300.0,1.082,1.884,1.884,1.741,,
26701,f1_fuel_2016_12_132_0_1,132.0,2016.0,coyote,coal,ton,695521.0,13.82,23.752,23.881,1.719,,
26702,f1_fuel_2016_12_132_0_2,132.0,2016.0,coyote,oil,bbl,6739.0,5.880000000000001,54.558,52.29,9.279,,
26703,f1_fuel_2016_12_132_0_4,132.0,2016.0,big stone,coal,ton,770468.0,16.556,37.263,37.321,2.251,,
26704,f1_fuel_2016_12_132_0_5,132.0,2016.0,big stone,oil,bbl,1635.0,5.880000000000001,67.45,51.28,11.471,,
26705,f1_fuel_2016_12_132_0_7,132.0,2016.0,hoot lake,coal,ton,134493.0,18.448,54.0,52.445,2.927,,
26706,f1_fuel_2016_12_132_0_8,132.0,2016.0,hoot lake,oil,bbl,2490.0,5.880000000000001,65.52,69.34,11.143,,
26707,f1_fuel_2016_12_132_0_10,132.0,2016.0,jamestown,oil,bbl,1557.0,5.880000000000001,130.032,0.0,22.114,,
26708,f1_fuel_2016_12_132_0_13,132.0,2016.0,lake preston,oil,bbl,1841.0,5.880000000000001,106.39,53.676,18.094,,
26709,f1_fuel_2016_12_132_1_2,132.0,2016.0,solway,oil,bbl,5.0,5.880000000000001,94.5,0.0,16.071,,
26710,f1_fuel_2016_12_95_0_1,95.0,2016.0,r.m. heskett,coal,ton,438787.0,14.04,32.101,31.162,2.286,,
26711,f1_fuel_2016_12_95_0_2,95.0,2016.0,r.m. heskett,coal,ton,3.0,17.47,28.427,0.0,1.627,,
26712,f1_fuel_2016_12_95_0_3,95.0,2016.0,r.m. heskett,waste,ton,2522.0,0.015,81.997,81.999,2.733,,
26713,f1_fuel_2016_12_95_0_4,95.0,2016.0,lewis & clark,coal,ton,255565.0,13.558,23.59,22.524,1.74,,
26714,f1_fuel_2016_12_95_0_7,95.0,2016.0,miles city,gas,mcf,13931.0,1.084,5.118,5.118,4.722,,
26715,f1_fuel_2016_12_95_0_10,95.0,2016.0,big stone,coal,ton,289977.0,16.532,37.474,37.321,2.267,,
26716,f1_fuel_2016_12_95_0_11,95.0,2016.0,big stone,oil,bbl,689.0,5.880000000000001,67.414,51.265,11.469,,
26717,f1_fuel_2016_12_95_0_13,95.0,2016.0,wy gen iii,coal,ton,142988.0,16.060000000000002,17.558,17.558,1.093,,
26718,f1_fuel_2016_12_95_1_1,95.0,2016.0,glendive,gas,mcf,81207.0,1.108,4.445,4.445,4.011,,
26719,f1_fuel_2016_12_95_1_2,95.0,2016.0,glendive,oil,bbl,726.0,5.880000000000001,76.299,76.299,12.982,,
26720,f1_fuel_2016_12_95_1_4,95.0,2016.0,coyote,coal,ton,505651.0,13.802,24.101,23.881,1.746,,
26721,f1_fuel_2016_12_95_1_5,95.0,2016.0,coyote,oil,bbl,4629.0,5.880000000000001,54.567,52.309,9.28,,
26722,f1_fuel_2016_12_95_1_7,95.0,2016.0,heskett iii,gas,mcf,55596.0,1.0,3.205,3.205,2.877,,
